"A2" "A6" "A8" "B6" "B7" "B9" "C15" "C17" "C3" "C5" "D1" "D10" "D12" "D14" "D16" "D2" "D5" "D6" "D7" "A12" "A13" "A15" "A16" "B10" "B12" "B16" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "D4" "D11" "D13" "D15" "D17"
"K38" -0.0173576710476543 -0.00436954589287591 0.00307108942631697 -0.00749762810523717 -0.000904314712330525 0.000785734311148386 -0.0020282242476738 0.00110452436232632 -0.00243873063684587 -0.0141454486756449 -0.609013871806084 0.000875218693977107 -0.000776282237241893 0.000437011942844693 0.000136966406475475 -0.048198249973331 -0.00608294473350906 0.00858266321963799 0.00415644917781835 0.00217412558363218 0.00310537522260875 0.00124662942063447 0.000785812417989187 0.000184034584347008 -0.00317638451481886 -0.000349452850511348 -0.00975975355083743 -2.3606806428847e-07 0.00353434972395544 0.0030209677393423 -0.000901982360805381 -0.00101446610481961 -0.000741979680069065 0.000533444961014149 -0.000320889004000815 0.00929221351925997 -0.00292860320178399 0.000535765872650662 0.00147343971551741 -0.0015999345123359
"K39" -0.014217519907024 -0.000764054033272387 0.00293234629261325 -0.00872005349227919 0.00143417917617637 0.00305749081908098 -0.0013882375380664 0.00123549560903191 0.0145913264000483 -0.0172988931032454 -0.647527134999814 -9.28791914888399e-05 0.000809124822851729 -0.00188102496305177 0.00155383019820778 -0.0487954421827006 -0.0120118977817392 0.00283932107551104 0.00691509186917512 0.0028500378622063 0.000192620277745161 -0.000357796225264552 0.000682585672681529 -0.00244015669967268 -2.5250425735344e-05 -0.00130334249898932 -0.00659429501141686 0.00264265807474823 0.00231025711782813 7.02872180057594e-06 0.00113815350110398 0.000374670361453388 -0.001376614336077 0.000707753721669376 6.52391040654346e-05 0.0138846021558693 -0.00553097606332513 0.000621571195995111 -0.00109518366068914 0.00106360218446535
"K40" -0.0191980798530547 -0.00248663521503507 -0.000395479643730332 -0.00325538968611929 -0.000879927947148835 0.000491151119748322 -0.00266894711521187 0.000617838924879654 0.0107668646488093 -0.0104073627142937 -0.588102111914185 0.00214344372285678 0.00327623550589276 -0.00598406154332993 0.00266982910742187 -0.0511410992560052 -0.0119771108632642 0.0077410867901164 0.00515773304591744 0.00228733413402451 0.00172898522390364 0.00253057811729943 -2.5918572137699e-05 -0.00159372144338822 -0.00275280154775488 0.000226558467650443 -0.00601635337198116 -0.00805450177839281 0.00531091897244536 0.00267876530324201 0.00492421693748631 -0.000362386004406608 -0.00495722083255395 0.000151661709430769 6.08843202337796e-05 0.00890881434470913 8.49926424770539e-05 -0.000882187314841394 -0.000193990693537627 -0.000707512144136996
"K42" 0.00225817629460385 0.00183487787237652 -0.000233715442963502 -0.00366042531525606 0.00368981568438673 0.00617173945169999 -0.000420692471684308 0.000383223400443889 0.00607664785746306 -0.00845174001839625 -0.591843259502106 0.00319386670164269 0.000258508903707787 -0.00163455383905265 0.000765134016191883 -0.02284243961973 -0.0154678764436204 0.00504201272914611 0.00813474450482714 7.16869907436248e-05 0.00193765337727096 0.00100590884879289 3.98507876843985e-05 -0.000461271117905226 -2.77652459141663e-05 0.000469487840175267 -0.00667990166998266 -0.00524663123193196 0.000474821158670879 0.000695001908007454 0.00208573869654729 0.0024810617093126 -0.00185609186548669 0.000796461746594176 0.00148237933157625 0.00436104249248459 -0.000201278980805919 -0.000802532933984476 -0.000130238366305143 -0.000315517309035286
"K43" -0.00639225418950818 0.00180925640381169 0.00248740105815269 -0.00915808585941531 0.0024334108250478 0.0018113537983188 -0.00256912554154493 0.00260195229652315 0.00405324364640939 -0.00829163911115933 -0.623085113970933 -0.0029906062317004 0.00118181094912827 -0.00342902599993472 0.00159389103105584 -0.0494375714787987 -0.00951612903718074 4.32337958449006e-05 0.00851157472414802 0.00342587405843134 0.00296209182196786 0.00126115400992814 0.00100809330725598 -0.000814439447049613 -0.00158622451807068 -0.000409732554328064 -0.00872007597110675 0.00289057954579132 0.00190864904471199 -2.4834670242589e-05 -5.1001971649063e-05 0.000496802892138622 -0.00165122453416897 -0.000663871337171372 -0.000449510579794827 0.00688557117267905 -0.00308508179666738 0.00174361548306929 -0.00292029973146761 0.000551483821766064
"K44" -0.00682768070550186 -0.000332374908082921 0.00147092538696955 -0.00585682889431952 0.00305284364908584 0.00446242716926349 -0.00364616191575552 0.00198628320641658 0.00582571886700339 -0.0111208906860237 -0.642044697649917 -0.00218284889022978 0.00305407404683819 -0.00317754629022573 0.00156869979822857 -0.0305422622096031 -0.00822498275613101 0.00329407440967878 0.00386314893377069 0.000354293331709243 0.00152837558027061 0.00103184762371035 -0.000238967927774387 0.00121161499163312 -0.00172493014975328 -0.000656964984067999 -0.00644932747823653 -0.00278228293621671 -0.002273724706499 0.0038164475324077 0.00256445799807148 4.03527107387634e-06 -0.000729932138801891 0.00225345745427313 0.000681927799298958 0.0057010915363524 -0.00180846089358221 -0.000428823971923794 2.3655083825967e-05 -0.00106527320310791
"K45" 0.00215285431087982 0.00334193405722424 0.00503347703367987 -0.00500954138944404 0.00220086310326545 0.00154003361403446 -0.00278529496911548 0.00147222974621265 0.0187649529923094 -0.0134497091317237 -0.634047880987517 -0.00488098876470887 -0.000129108169932214 -0.00325936786334449 0.00245225670421437 -0.0399160051411009 -0.0126568469869254 0.00549039129602567 0.00614740518600255 0.0032238958400954 -0.000791420811003906 0.000117223767616324 0.00122671991937116 -0.00096130937574679 -0.00230338429041901 -0.00129857220776918 -0.00513902209120373 -0.00227009880940476 0.00150457044742597 0.00220283320079555 0.000874106921891226 -0.000349455719231086 -0.000769365073972483 0.00249860171071878 -0.000469167328217126 0.00688754851750296 6.77161291198864e-05 0.00142735661574612 0.000765714897159606 -8.18126039334943e-05
"K46" 0.0043332716004634 0.00453753745521794 0.00319712589817508 -0.00392724769884026 0.00258112554418042 0.00170059578442065 -0.000703358308130669 0.00186231167069998 -0.00364313915378882 -0.00752596791213874 -0.599351494912646 -0.00333030080957443 0.00257885951909625 -0.002794558182191 0.00235490259906708 -0.0226316350931581 -0.0148688586178961 0.00756341877670428 0.0131016297127172 -9.6108723995203e-05 0.000354810669365585 0.000740178204136935 -9.16864596354815e-05 9.49672008206532e-05 0.00153702781193627 -7.52439391882974e-05 0.00113284373687433 -0.00239978456577649 -0.00387990424663923 0.00157235129878465 0.00128028625486015 0.0014637055911303 -0.00136364452126747 -0.000714502600266393 0.000157410658165035 0.000502522473843402 -0.00218798316839634 -0.000709643223840319 -0.000156527297780906 0.000551597941574629
"K47" -0.00112952283686963 0.000774415006295515 0.0018672139278629 -0.00501169891035371 0.00383410112660749 0.00251945403593519 -0.00148507881214119 0.000839199525431835 0.00545072450188319 -0.0111622865827147 -0.605217762081744 -0.000673491097524545 0.00318266641107608 -0.0028695002935785 0.00139532857352657 -0.0283770217556545 -0.0130348869108017 0.00762797078922944 0.0108247136651053 -0.00042616227440928 0.00082653736255987 0.00174947284829 -1.39219305925652e-05 -0.00082641220474867 -0.00115928613194284 -0.000273957889004078 -0.0020468973055994 -0.00426678492278423 -0.00254044305016395 0.00445148943981043 0.00311126024475611 0.000902736735423203 -0.00312890205164113 -0.000594971615955006 -6.39559909062428e-06 0.00447382219457085 -0.00225734590785675 -0.00126763744618907 0.00148936501921584 -0.000919217805218895
"K48" -0.00521596606194595 0.00213822488813719 0.00224758715829954 -0.00629071963857009 0.00270237085036555 0.00250859655288683 -0.00135599285158269 0.00175865258000759 0.00986681937569562 -0.0148640355516407 -0.607105969775582 -0.00188066117683868 0.00133162297240773 -0.00117673439800676 0.00135158181698722 -0.0408079836282073 -0.0148597074630654 0.00538287488764521 0.00208205916972198 0.00168054876222928 0.00128383085384361 0.000520996060125662 0.000835782216959919 0.00030809384065055 -0.000424520080957418 0.000414576562575527 -0.00504956383509666 -0.000302456173333655 -0.00032488082423902 0.000849394575637221 0.00119107523034259 -0.000817814552654271 -0.00141352523389218 0.000428543519435464 0.00101261521907444 0.012411184730504 -0.00125161902785432 -0.00151914226971213 -0.00142667790295372 -0.000122823563543894
"K49" -0.00432740407932598 3.67247351886731e-05 0.0021113756291361 -0.00555092532610783 0.000164198687727213 0.00422438805731764 -0.00168088505706022 0.00172198330631489 0.00880207221369271 -0.0146562518392671 -0.615063607790924 0.00201482850662324 -0.00214540415715048 -0.000815077722502844 0.00239456064925045 -0.0349855598746859 -0.00877375882015393 0.00158396382230828 0.0107246539200885 0.00203229263184822 0.00202961582754199 -0.0010287586462399 -4.41410468728751e-05 3.53418289858095e-07 0.0011255634347337 -0.000372967677943244 -0.00378602273821649 0.000572871677484045 0.0038166729224195 -6.32160445376917e-05 -0.00208919251813579 -0.000212727176680857 0.000742612636123989 -0.000430300035313545 0.00234669691122256 0.00109904804320873 -0.00402598966712463 -0.00122234410360416 -0.00172650114384226 0.000671232165413096
"K5" -0.00960526121214159 0.00177183404328682 0.00298177997807788 -0.00996449978820797 0.0015782569348793 0.001013481169548 -0.00132214585168846 0.00170978717136869 -0.00104764883983304 -0.0109395734661791 -0.618829065249831 -0.000815005812138472 0.00226650566574831 -0.00327321671594738 0.0018566922409429 -0.0499390977711006 -0.00744056320753757 0.00995935173577873 0.00606836806871946 0.0011771480576546 -3.68679594869316e-05 1.10614896527274e-05 -6.77327297550813e-05 -0.00066041773283012 -0.000242132178123141 0.000477002003936839 0.00254842837035483 -0.00120919532356337 -0.00592410291715824 0.00440429640884717 0.00302674619871325 0.00131353178743252 -0.0042684258084202 0.000225958443686486 -9.32257952421323e-05 0.00105714231582277 -0.00440889545267866 0.000634572865272906 0.000249118648879942 0.000554680001467897
"K50" -0.00450617599734008 0.00149491633196766 0.000339358074518505 -0.00229666491058515 0.00373325098696572 0.00161796726923706 -0.00181783979819884 0.000601139367641916 0.00024526121084057 -0.00911919469683019 -0.597566087504169 -0.000673273429924618 0.00206326412779553 -0.00409912211892854 0.0016105060842018 -0.0402710019235582 -0.00897248001269527 0.00907495789029221 0.00956936820905706 0.00024607227778522 0.000860812463348531 0.00141691067145828 0.000973572508090434 -6.48963737933553e-05 -0.00115290816448921 -0.000125508683850565 -0.000249792649743727 -0.00728606962590682 -0.00424017920327431 0.00478653105544019 0.00672732184652401 0.00277258822112212 -0.00244051366573562 -0.00263141498048369 0.000355004816252227 -0.00232207517861252 0.00174245191608829 0.000147590177276804 -0.0004577680148789 0.000340264632500841
"K51" -0.00238211309585592 -0.00324045031457171 0.00301430616145674 -0.00332549717804683 0.00160559724589672 -0.000127313747195588 -0.00318020957408488 0.000419014756911986 0.00552090116208924 -0.0104497558696605 -0.610136336429356 -0.00160149800617023 0.00155970734943461 -0.00188548478779325 0.00179050638322569 -0.0372611678576832 -0.000197490322272532 0.00457603772439186 0.00132155518907709 0.00094326309063577 0.00060876673871023 0.000875058179683873 -0.000286722135478604 -0.000210923118819535 -0.00316677554968767 -0.000296040617872387 -0.00441367939052782 -0.000234510163371881 0.00617585843860497 0.00476294497342806 0.0010051794318033 -0.00505566382028437 -0.00218544898992827 0.0019105285139837 0.00111800988009278 0.00340728029772531 -0.00328263397750018 -0.000940444416404171 0.00182969131940703 -0.00223171238946229
"K52" -0.0132452596839654 0.000647177396060506 0.00494323379394547 -0.00670761446285749 0.00246986443335641 0.00080924369951228 -0.00226313821811004 0.0018589197780023 0.00696400079253833 -0.0148391675284357 -0.668318805919749 -0.00281295952198105 0.00456744708458179 -0.00340913168512392 0.000569744604877013 -0.0436642069694574 -0.00602405275019519 0.0109894963520408 0.00115519697923835 0.00225582053885804 0.000579031739958868 0.000621481463018668 -0.000613579808264043 -0.00151619069445091 -0.00227128366550725 7.22210540439228e-05 -0.00284056996071913 -0.000887805596713601 0.000692202151765389 0.00538110197894297 0.00172394829336463 -0.00277775439220457 -0.00171369034456599 0.00121156835209445 -0.00170295558183455 0.0117272652790047 -0.00232752062112123 -0.00157274276881687 0.000913916884149328 -0.000476832373638004
"K53" -0.00871450685313242 -0.000273147041690864 0.00327953404200513 -0.00691255436385849 -0.000358951110022611 0.00414197849239289 -0.00457337057298718 0.00225678056791782 0.0144028349068597 -0.0176154102614018 -0.606492679467666 -0.000461996024369643 0.00201713962873684 -0.00243305039801474 0.00106697413453859 -0.0421016101423961 -0.00978155229636008 0.00154752045566694 0.00125588439128035 0.00105932372942628 0.00242826419136251 0.000489274527344205 -0.00144355520571892 0.000355244587292495 -0.00204776409387267 0.00019086864925045 -0.0126805192994206 -0.00274861335457907 0.00460292735603771 0.0041316162936255 0.000412499130833468 -0.0021731808842607 -0.000622590921471316 0.00357612661623136 -0.000441662243161185 0.0138728755084778 -0.00387122528221355 -0.00181691354483226 0.000493688646910589 -0.000789468373619693
"K54" -0.0104623272327555 0.00183035548061826 0.00161916801640989 -0.00721351116932207 -0.000479874650296011 0.00241659034884567 -0.00236684010345621 0.000998642768187809 0.00369706397347665 -0.0126110737913423 -0.627838880507066 0.00319732748423201 -0.00111544411862694 -0.00159432557877334 0.00199781216225788 -0.0427200616458945 -0.0106111538928041 0.00417575560329932 0.00673564482781812 0.00127589540944405 0.00191412712944103 0.000986659853005977 -0.000763598471157312 -0.00165691345079094 -0.00165323705532308 0.000516605208579121 -0.00973992792636132 -0.00108094683050319 0.00394941323900664 0.00254002304132516 0.00101711246998985 -1.45391145143534e-05 -0.00417352849887857 0.000530934124927091 0.00117089082234451 0.0121979438335411 -0.00307366953856296 -0.000928015698712384 0.000378118706995023 -0.000493423273104838
"K55" -0.00525234361443511 0.000382310919600841 0.00169845004932431 -0.000870701331013275 0.00186760018545636 0.0011757362122444 -0.000192737097308393 0.00168718417385545 -0.00861417877933277 -0.00149344377808724 -0.607244990960141 0.000211377640081406 0.000655403901675882 -0.00344275586189799 0.00211866384243742 -0.0371883209764533 -0.00705603677737368 0.00893907095289952 0.00896190245791578 0.00149739459141233 0.000625004595171075 0.000771011552769707 0.000362911971857812 0.000832430022994011 0.00194677080906582 0.00054037775879834 -0.00162662734585889 -0.00654674890621759 -0.00219005640316888 0.0041292353672829 0.00367997831941787 0.0021978221393369 -0.0030371886928764 -0.00336372564539772 0.000513735993798326 -0.00281931649240392 0.00137613468329734 -0.00186787688641643 -0.00287269048606513 0.0019915440165392
"K56" -0.00733803367743553 -0.00292377951997762 0.000898726365682607 -0.0034240639298147 0.00227001525107746 0.00254577448266975 -0.00258581917912177 0.000633821160747823 0.00779471805222266 -0.0126055282660986 -0.64513691027825 -0.00228638289588748 0.00244217747849564 -0.000454151408659137 0.000879969140181917 -0.0372143004784602 -0.0114215592479228 0.00704758752572605 0.00403859751989459 -0.000869312721801467 0.000134912567685751 0.000306723490928289 -0.000719932275680793 -0.000659741357921347 -0.0020954452899384 -0.000422279419707646 -0.0058800272204732 -0.00032583484725388 0.00400597334618242 0.00139243851282509 0.00115165787294083 -0.00115683591790729 0.000117633558482539 0.00326854349177907 -0.000519620086978771 -0.000481933375224064 -0.00413044836823662 -0.000592779312787186 0.00104422395436257 -0.00139656457503808
"K57" -0.0115333615132578 -0.000924241567869545 0.00074151354558709 -0.0052911088270269 3.09924807188901e-05 0.00103379837103485 -0.00222030013924316 0.000495308731107545 0.00847713133248831 -0.00752545868397124 -0.586468792075379 0.00141235618024898 0.000496388703275019 -0.00163375448710613 0.00141821737431348 -0.0483350554460001 -0.00811919358325242 0.00573992893238206 0.00602468540333007 -1.47575429646215e-05 0.000109120263069058 -5.4104102562805e-05 -0.000681404982156157 -0.000627662627213789 -0.00159317424405468 8.07309913195767e-05 -0.00719069188543392 -0.00399156554879467 0.00168923971605662 0.00296941335998644 0.00310976188692994 -0.000663201335604526 -0.00316762866005455 0.0009123921576435 0.000748073036679352 0.00712668038470635 -0.00447941215915072 7.52375173804562e-05 0.00127916461458725 -0.000974142730874348
"K59" 0.000534816186295466 -0.00201914186247944 -0.00244857169471511 -0.00328610141084064 0.00370327681269508 0.00315239813133559 -0.0017813763951593 0.00188287612089495 0.000875003778122315 -0.0141182478633954 -0.631470914018762 0.000817896038403604 0.00352049033632015 -0.00265871819603164 0.0011608560591493 -0.0356951599329486 -0.0100953073211496 -0.00234774278964234 0.00554424360702634 2.63567655903682e-05 -0.00135643549810086 -0.000643826222968497 -0.00208348447129765 0.00143686547009472 -0.00177547397726481 -0.00108208563304096 -0.000840443966655844 -0.00497882054470869 0.00107532605001845 0.00210170713289564 0.00463754426235238 0.00250270840121753 -0.000275545677798321 -0.000533444658348781 -0.00170705683422994 -0.00324944986026631 -0.0012857910496152 -0.000259853448014893 -0.000178077482046412 -0.000299699158907689
"K6" -0.0122577107188328 0.00203270020887873 0.003390626745522 -0.00669054441022448 0.00194236446385377 0.0030740693444915 -0.00343906088170431 0.000699915309093353 0.00737282265063829 -0.0134951707059943 -0.628858962606207 0.000257749440554919 0.000552069289552497 -0.00289170861865808 0.00199318219233218 -0.038186957634153 -0.00842184704270297 0.00426016595951333 0.00543184247338126 0.00132424944598138 0.00110787479160513 0.0013015734024819 -0.000654815274761552 -0.00069986003521197 -0.000981200547616567 0.000704376342041553 -0.0091798187812402 -0.00258093239559409 0.00256823351792304 0.00275487721242937 0.00166295022652359 0.000234892356687232 -0.00376162609755792 0.00172879960718704 0.000182114809595244 0.0101596432728514 -0.00299283988393809 0.00028373663901044 0.000191802678103506 -0.00122849936079097
"K60" -0.0156938404094681 -0.00100811958923749 -0.000164870897911065 -0.00289017604717875 0.000875191361238596 0.00110875526568538 -0.00222565328495509 0.00125417437432824 -0.0120351044326646 -0.0073928292585534 -0.607951177518684 0.000105150845938631 0.00163533878966618 -0.002460303479227 0.00240143873511714 -0.0441015364700426 -0.00765053000417919 0.00543497994126013 0.00851873176933737 0.000362598223995304 0.000457215958151881 0.000710872481930426 -0.000868289824242952 -0.00185392622228467 -0.000960059226224051 -1.49464185595622e-05 -0.00201503690392725 -0.00233074827315312 0.00454023157269161 0.000710025403330297 0.00166712910656871 -0.000820566428293565 -0.0033921013991065 0.000241383533904813 0.00130633183324964 0.000802257865393804 -0.00390651411714801 -0.000303508922604675 9.71483471881752e-05 -0.000738463681374956
"K61" -0.0075479166129882 0.000612775293713075 -0.00144932175569803 -0.00570750018502203 -0.00158826969556908 0.000614130729944429 -0.00202914734820563 0.00079340032971146 -0.00485429748920171 -0.00730285683996615 -0.590153422263235 0.00215023564189066 0.00177493063657616 -0.00358012763859773 0.00058850461239085 -0.0278128147912313 -0.0184870237982381 0.00286861724802385 0.00956059820578628 0.00216979882576654 0.00205939243416069 0.00199505929031587 0.00106806876352318 -0.00225499372367295 -0.00103778532075035 0.000220955268657447 -0.00360211414228623 -0.00412988807146544 0.000990061801367744 -0.00054439697672057 0.00229560015206251 0.00235224832793403 -0.00329308546582348 -7.17158947450917e-05 0.00174403262589717 0.0018457888851839 -0.00141880357812995 -0.000817971910839318 -0.00106153999496005 0.000157644749594615
"K62" 0.00688148624669937 -0.00338485031528379 0.000384911144466866 -0.00727501090611869 0.000831762003772783 0.00195804838765194 -0.00144856561345393 0.00187057265403071 0.0125433977267596 -0.00964655023517428 -0.641084660106728 0.00116681310413133 0.000600718319181164 -0.00311782111793725 0.00154754192975844 -0.0312442036427061 -0.0133547734738697 0.000560447631561932 0.00295707644590467 0.00342797203871854 0.00303634882669719 0.00100214158139921 -1.76438580384086e-05 0.00127184707516523 0.000451643792334773 -0.00063637847497922 -0.00520002030595456 -0.00680001899583794 0.0013183607553073 0.00126163963610366 0.000141247051200308 -0.00102811135600071 3.37342362041806e-05 0.000606550718888925 0.00129781076594089 -0.00549339584340547 -0.000975394027822508 -0.00155426198177654 -0.00213689431298133 -0.000287538009913679
"K63" -0.0129230578336361 -0.00123968720262685 -0.000524377936205618 -0.00186927116784338 0.00277893357287218 0.000777432440880623 -0.00228404854758904 -3.8836167595325e-05 -0.00507049378149834 -0.00706791662640116 -0.616782523078262 0.000787794129340307 0.00158273777933888 -0.00174179915838614 0.0017745393664391 -0.0331390803473898 -0.00580999026651847 0.00650548556516434 0.00399736615771389 -0.000994939103591831 -0.000399965421783487 0.000804808271472944 -0.000485411853120509 -0.0019165109909764 -0.00231014206345813 0.000761522747902059 0.000906261524035048 -0.00289843600589231 0.001012973272237 0.00378756911411619 0.00466550822134677 0.00169237551519241 -0.00394459080277757 -0.000997576707401501 0.000259290226183999 0.000676219696893516 4.15606101131273e-05 0.000411267392002667 0.000275940092213729 -0.000262728968040283
"K64" -0.0102401441601362 -0.00842591960150636 -0.00247078442920654 -0.00285327128621133 0.000725101201260248 0.00239052395069518 -0.0018943368183715 0.00136439678292545 0.0162746835166928 -0.0150524596854578 -0.664118005217591 -0.000273239591479151 0.00135852753832413 -0.000923578600469545 0.000796547936441655 -0.0304188096527363 -0.0125187559631618 -0.00560588234721419 0.00374410803235481 0.00285718263919799 0.00193749493466545 0.00282037084765792 0.00206191081666495 0.000138928171322125 -0.00014100136176482 -0.000645416658330076 -0.00203472206362969 0.00134786161544895 0.00350878853543212 -0.00206966902880499 -0.000380185574847712 0.00338658472054529 0.00201383359629636 -0.000958720313158797 -0.00184156854890481 0.00262264945725071 -0.00373757680816234 0.00222819649900461 -0.00164006751985045 0.000667282533734952
"K66" -0.0082456213632286 0.000305245463038644 -0.000769396087004645 -0.0045630393111338 0.00236937783684487 0.00132941381411239 -0.000963268392548021 0.00152629897221136 -0.0101039413544297 0.000879093703769792 -0.588214652091749 0.00235751639176641 -0.000516934722030808 -0.00215462666406112 0.000589205795440375 -0.0338429682952451 -0.0148342391135826 0.00982048859533951 0.0162292505369776 0.00291513151687654 0.00157422136208997 0.000489927691442717 0.00106817872530202 -0.00178253050981129 0.00232875719782321 0.000508126387310706 0.00224915036302091 -0.00435938967194201 -0.00424697350482662 -0.00270117090658722 0.00109577526366148 0.00587485620184906 0.0010787264982139 -0.00414534421041055 -0.00193597340701771 -0.00779040639859867 0.00150729184477203 -0.000142077036683723 -0.0013512556058536 -0.000967977930991623
"K68" -0.00129873615270917 0.00054430672399905 0.000447484336955378 -0.0030961088419834 0.00477271638978222 0.00150073154727398 -0.00187609671986838 0.00185795777293619 -0.00369519211395076 -0.00340539665424808 -0.610624139381188 -0.00458154205630672 0.00269101846845406 -0.00227217038318615 0.00199418724888577 -0.0368420206964234 -0.016171408556641 0.0112335495517511 0.00762281058579081 -0.000414014440367398 0.000232000772968289 0.000493021311483389 -7.46454422192849e-06 0.000754233555215499 -9.033795948108e-06 -1.18702584583745e-05 -0.00258886891147168 -0.00184926823711201 -0.00204276170243265 0.00165153536096637 0.00391984167999918 0.00198622641538014 -0.00213586319903007 -0.000929321046094938 -0.0004218139546687 -0.00303399040802246 0.000341981122943797 -0.000638168611980309 -0.00122262679780491 -0.000162482561579623
"K69" -0.013567690482215 0.00226170084626861 0.00263863252414495 -0.00386745375241592 0.00405256393302113 3.46912826910243e-05 -0.000995236457352458 0.00100642486502731 -0.00922087216690477 -0.00159424554985014 -0.62555245536449 -0.00352175454178456 0.00139653914408869 -0.000623357724960147 0.00106676193191488 -0.0280742602122539 -0.00614281923218664 0.0138814090432965 0.00728045954213948 0.0011801199509631 0.00128217572105578 0.000710016502976427 0.00065083957938589 -0.000197682464044273 -0.000657723011346008 -0.0011964390050326 -0.00371071336244532 0.00128160932648218 -0.00256734351249043 0.00218317577457342 0.000208166144935371 -0.00317171127553862 -0.00161462992431773 0.000104945564839998 0.00117817020937539 0.00624037215103426 -0.00103875555231189 -0.00143672572159286 -0.000432061516353258 -0.00195189035777617
"K7" -0.000909321697974388 0.000278619132512029 -0.000373642553777915 -0.0059224572097362 0.000182523725284804 0.00298559030536113 -0.000441698362910945 0.000983865718669994 0.0237577507215358 -0.00794655066683569 -0.635511740575609 0.00117552473101173 0.00232193281472597 -0.00401891314274137 0.00175190655390665 -0.0255612311307543 -0.0138724618458093 0.000418216174745823 0.00201875877710293 0.00124858756400307 0.00126394253055735 0.000610323571073998 -0.000457008501272748 0.00241425001412251 0.00102278194089878 1.10308472939026e-05 -0.00138142466818564 -0.00954654403728309 -0.00212707761456495 0.000674261256152435 0.0021112266990582 -1.26552897375927e-05 -0.00149916640134878 0.000484052660849236 0.00052469794926457 0.00175375553515219 0.000633978669533143 -0.00135862147180058 -0.00162234175056349 9.25125062907457e-05
"K70" -0.00241472282130147 0.00100767335049938 -0.000546159770456287 -0.000144869864596835 0.00772376856727059 0.00203003552187266 -0.00171511176904054 0.00183044099434419 -0.0158657275842966 -0.00113923075490264 -0.631744166853734 -0.00354730013452622 0.00419864374497308 -0.00132125816045363 0.000451868000843839 -0.0250536512131335 -0.0100367319385885 0.00975315003429912 0.00789883973986522 0.00156440343046622 0.000117479440209668 0.00142593131202005 0.000486434013747755 1.28902587615783e-05 0.000113785875205514 -0.000492478100902867 0.00129678351046442 0.00214703997813872 -0.00246855103196293 -2.74373700651191e-05 0.00372203199700847 0.00150662647179351 -0.00207811745557015 0.0013871290669894 0.000167607154249324 -0.00778526495048959 -0.00190761204985586 0.00223869490861557 -0.00114216085041369 -0.000859544539744311
"K71" -0.00865867588784596 -0.000925938562062158 0.00226494331012889 -0.00439445447149452 -0.00149346689855386 0.00156061514974289 -4.26554946399771e-05 0.00139028043330772 0.0254876383544484 -0.0131971076280466 -0.666324976441868 -0.00211291346481832 0.000854973479185741 -0.00179725409435589 0.00306473242242779 -0.0458377302619576 -0.0144533541771138 0.00419583390795467 0.00807158025050343 0.00102610050738151 0.000270670900203029 -0.000411518258238369 6.65421437726724e-05 -0.00105259630590042 6.4690201643683e-05 -0.000829973186540127 -0.00350028636223093 0.00173553886494834 0.00337424475909662 -0.00297879906504002 0.0025375687977638 -0.00180049855239575 -0.000370023951218063 0.00153813426072257 0.00129805440432642 0.00835695509262433 -0.00270498092131571 -0.00167490710757594 -0.000241956521673477 0.00176849728839683
"K72" -0.0143398853873352 0.00198697632801121 0.00247102315116948 -0.00711966645498415 0.00336367529567374 0.00458131347147186 -0.00132659013294671 0.000339929087571167 -0.000699227564691352 -0.0133619008823691 -0.62596879449876 0.00147448461536273 -0.000602525027602731 -0.00323517241280524 0.00239016647412707 -0.0443742253232236 -0.00833781532128968 -0.000981930735476003 0.00223568824886369 0.00290724050859904 -0.000217033016527096 -0.000875491324270944 0.00098467658015812 -0.00239047694353461 -0.00180081190228152 -0.000880953554864916 -0.00926065786500986 0.000128708679958003 0.00413454334870627 0.00223385438622401 0.00036696844332965 -0.00155705018766984 -0.00215600996769652 0.000990227953248737 0.000692322826592847 0.0176219864962773 -0.00451676194823597 -0.00024944357250535 0.000692228085745126 0.000789840700567649
"K73" -0.00877081713955001 -0.00125764971235407 0.00125666103485263 -0.00785609247309748 0.000681469288731537 0.00168675397180807 -0.00199907045413307 0.00262722153028553 0.00852097910419087 -0.0151870157486423 -0.630278275475356 0.000784071091028557 0.000651584229029086 -0.00154031027405463 0.00145393982956197 -0.0439194666960279 -0.00859168899617042 0.00320520454886314 0.00506846395186742 0.00133115020060434 0.00108189982263019 0.000343395668997118 -0.000281807592929348 -0.00163957137854696 -0.00108293973609246 -2.11394032453101e-05 -0.00626566898468134 -0.00074295181435229 0.00305315514131641 0.00273772219948749 0.0013190133666281 -0.000668138158440281 -0.00360350076671704 -0.000740874329126572 0.000477831974492617 0.00906254284067774 -0.0017364248761052 -0.000696005913050874 -0.00139715575351814 -4.90718548225308e-05
